advmean,advstd,curr_cr,curr_iter,curr_lr,elapsed_time,ev,expected_time,frac,opt_approxkl,opt_clipfrac,opt_ent,opt_pg_loss,opt_policy_loss,opt_vf_loss,retmean,retstd,rew_mean,vpredmean,vpredstd
-1.4901161e-08,0.9999997,0.1,10,0.0001,3.378584146499634,0.707303911447525,14.663993691404661,0.99936,1.1188966e-14,0.0,2.152445,-0.01108253,0.03527379,0.048508763,0.49489743,0.55041677,0.28125,0.4718529,0.5040563
1.8626451e-08,0.9999995,0.1,11,0.0001,3.5525100231170654,0.7656247764825821,15.418880308667818,0.999296,8.9928065e-15,0.0,2.1607862,0.020556279,0.04456056,0.026165068,0.28446287,0.4916569,0.16113281,0.31289905,0.39639676
7.450581e-09,0.99999946,0.1,12,0.0001,3.5808587074279785,0.8705288022756577,15.541921473211712,0.999232,1.3229001e-14,0.0,2.1844113,-0.05241804,-0.028880684,0.025721764,0.31252816,0.5664657,0.18164062,0.36312804,0.5204841
-2.2351742e-08,0.9999994,0.1,13,0.0001,3.4102814197540283,0.9066627100110054,14.80156866212686,0.999168,1.1879386e-14,0.0,2.1730735,0.025996575,0.038197912,0.014374413,0.22485507,0.5575539,0.09375,0.29862013,0.5226718
-1.4901161e-08,0.9999994,0.1,14,0.0001,3.7703564167022705,0.9270398765802383,16.364394169714714,0.999104,9.870577e-15,0.0,2.1147938,-0.15708345,-0.14211795,0.017080292,0.2034386,0.60708696,0.17089844,0.20168567,0.55591375
-2.2351742e-08,0.9999992,0.1,15,0.0001,3.5029959678649902,0.9198637381196022,15.203975554969576,0.99904,1.3267165e-14,0.0,2.1025152,0.017611716,0.026272457,0.010763258,0.05336658,0.5195706,0.041992188,0.09206197,0.48705
-2.0489097e-08,0.9999992,0.1,16,0.0001,3.600027322769165,0.9523414671421051,15.625118588407835,0.998976,1.097733e-14,0.0,2.0794196,0.06445469,0.06847187,0.0060966006,0.09393795,0.6029662,0.12207031,0.14721602,0.5709181
-1.4901161e-08,0.9999993,0.1,17,0.0001,3.5543770790100098,0.9446724317967892,15.426983849869835,0.998912,1.0741408e-14,0.0,2.0814986,0.031071978,0.034478635,0.0054881554,-0.05110751,0.5164786,0.033203125,-0.013059199,0.49722508
-7.450581e-09,0.9999991,0.1,18,0.0001,3.568051338195801,0.9574165344238281,15.486333933141497,0.998848,1.1879386e-14,0.0,2.0816042,-0.08667272,-0.081671536,0.0070827883,-0.12973663,0.5372411,0.047851562,-0.09451109,0.5129693
7.450581e-09,0.99999905,0.1,19,0.0001,3.6249008178710938,0.9616854824125767,15.7330764664544,0.998784,1.0633855e-14,0.0,2.1094897,-0.08586221,-0.082023196,0.0059485054,-0.1851141,0.53508717,0.032226562,-0.16712698,0.508734
-9.313226e-10,0.999999,0.1,20,0.0001,3.6134257316589355,0.9602142348885536,15.683271404769686,0.99872,8.3405505e-15,0.0,2.1098297,0.06501547,0.06850019,0.0055945534,-0.23602009,0.5044012,0.0009765625,-0.21313566,0.5042209
1.4901161e-08,0.9999993,0.1,21,0.0001,3.583004951477051,0.8763165101408958,15.551236768563589,0.998656,1.13112644e-14,0.0,2.0852706,-0.14004287,-0.12781426,0.014313884,-0.29069638,0.43257052,-0.017578125,-0.30884597,0.38959205
7.450581e-09,0.99999934,0.1,22,0.0001,3.4993343353271484,0.7661516666412354,15.188083052635193,0.998592,1.1712853e-14,0.0,2.14684,0.00785356,0.017722322,0.012015602,-0.2998547,0.32486334,-0.08105469,-0.30596668,0.27133486
-1.4901161e-08,0.99999887,0.1,23,0.0001,3.336223840713501,0.9517145566642284,14.480138197541237,0.998528,1.461331e-14,0.0,2.1400044,0.04617042,0.04841675,0.004386333,-0.27127793,0.39369386,-0.09667969,-0.22677703,0.41276827
-7.450581e-09,0.99999905,0.1,24,0.0001,3.5345394611358643,0.963561974465847,15.340883077846634,0.998464,1.330186e-14,0.0,2.0095634,-0.07632199,-0.07145532,0.0068762274,-0.20205423,0.55778646,0.09277344,-0.21492189,0.5430198
-2.2351742e-08,0.9999992,0.1,25,0.0001,15.987962245941162,0.9409073852002621,69.39219724800851,0.9984,1.10883525e-14,0.0,2.027001,-0.06854124,-0.05359322,0.016975025,-0.07091819,0.61943716,0.14941406,-0.06839721,0.5954564
-7.450581e-09,0.99999887,0.1,26,0.0001,3.7259721755981445,0.9775376468896866,16.171754234366947,0.998336,9.964252e-15,0.0,2.0326786,-0.12205334,-0.120051935,0.0040340833,-0.1942693,0.5479583,0.00390625,-0.16402614,0.5415153
3.7252903e-09,0.99999887,0.1,27,0.0001,3.6549243927001953,0.9804249312728643,15.863387121094597,0.998272,1.1490808e-14,0.0,2.0434077,-0.10391378,-0.10293367,0.0030235192,-0.1982091,0.6193071,0.0859375,-0.19658375,0.59142
3.7252903e-09,0.99999905,0.1,28,0.0001,3.676701068878174,0.9688247181475163,15.957903944783741,0.998208,1.3024521e-14,0.0,1.9939808,0.050695598,0.05340216,0.0047005406,-0.24564949,0.57173723,0.037109375,-0.23617056,0.56668335
3.259629e-09,0.99999887,0.1,29,0.0001,3.6527085304260254,0.9756718128919601,15.853769663307402,0.998144,1.4547391e-14,0.0,2.0688028,-0.09889595,-0.09630113,0.0046636267,-0.2783269,0.54464847,0.015625,-0.27787903,0.5407536
7.450581e-09,0.99999887,0.1,30,0.0001,3.684380054473877,0.9762340113520622,15.991232875320646,0.99808,1.0453444e-14,0.0,2.0543098,0.0062518176,0.0071990383,0.0030015307,-0.25548917,0.5590404,0.044921875,-0.24859414,0.56078607
-2.7939677e-08,0.9999985,0.1,31,0.0001,3.6529557704925537,0.9821668732911348,15.854842753873932,0.998016,9.305057e-15,0.0,1.9933867,-0.050057508,-0.049605723,0.0024451741,-0.32935715,0.48968908,-0.040039062,-0.31740493,0.49071983
1.4901161e-08,0.999999,0.1,32,0.0001,3.8583157062530518,0.8783609196543694,16.74616191950109,0.997952,1.33087985e-14,0.0,2.023326,-0.14997971,-0.14556162,0.00644142,-0.4016804,0.2948111,-0.111328125,-0.40904206,0.28410676
5.5879354e-09,0.99999887,0.1,33,0.0001,3.6442339420318604,0.9358686208724976,15.816987595624393,0.997888,1.32394096e-14,0.0,2.0675325,0.09370074,0.0943597,0.002726505,-0.35984108,0.3646141,-0.11035156,-0.36580992,0.3441401
-1.4901161e-08,0.99999887,0.1,34,0.0001,4.014333963394165,0.9539340957999229,17.423324493898285,0.997824,9.020562e-15,0.0,1.9728699,-0.08853857,-0.08693646,0.003574985,-0.38946533,0.39012334,-0.08496094,-0.38382584,0.37275422
0.0,0.99999905,0.1,35,0.0001,3.7462708950042725,0.9377558529376984,16.25985631512271,0.99776,1.072753e-14,0.0,2.0416868,-0.0600854,-0.057548486,0.0045786,-0.41801134,0.4007252,-0.13085938,-0.39970094,0.4344519
0.0,0.99999917,0.1,36,0.0001,3.725306749343872,0.9605100825428963,16.16886609958278,0.997696,1.3530843e-14,0.0,1.9640706,-0.1999832,-0.18968539,0.012261877,-0.18694916,0.61689836,0.068359375,-0.23030245,0.598848
-1.1175871e-08,0.9999993,0.1,37,0.0001,3.7593495845794678,0.9496163614094257,16.316621460848385,0.997632,7.3144615e-15,0.0,1.948337,-0.12276371,-0.11608275,0.008629294,0.3117637,0.613468,0.4375,0.30874336,0.61238194
0.0,0.9999992,0.1,38,0.0001,3.7302050590515137,0.9576714038848877,16.19012612435553,0.997568,1.4589024e-14,0.0,1.8254657,0.02900846,0.03406343,0.006880434,0.2786174,0.6285829,0.41015625,0.2888697,0.60963553
-1.1175871e-08,0.99999917,0.1,39,0.0001,3.7730367183685303,0.963595312088728,16.376027423474525,0.997504,1.4322744e-14,0.0,1.7949264,0.03299392,0.03791344,0.0067144493,0.09133957,0.5855978,0.2783203,0.09729928,0.55961865
-7.450581e-09,0.99999917,0.1,40,0.0001,3.6706831455230713,0.9633437171578407,15.93178448577722,0.99744,1.3374718e-14,0.0,1.8725724,-0.022039272,-0.015753947,0.008157899,0.20882997,0.61359537,0.36523438,0.18650326,0.6110805
0.0,0.9999991,0.1,41,0.0001,3.7566750049591064,0.9705062098801136,16.30501304235723,0.997376,1.6726204e-14,0.0,1.8240137,-0.09500389,-0.09052479,0.0063031106,0.29336375,0.62978363,0.41015625,0.30152786,0.607209
3.7252903e-09,0.99999917,0.1,42,0.0001,3.549466848373413,0.9574741087853909,15.40567208495405,0.997312,1.2102298e-14,0.0,1.8381088,0.10810382,0.11209859,0.005832878,0.2675625,0.6110963,0.3515625,0.2749794,0.6295769
0.0,0.99999917,0.1,43,0.0001,3.6181252002716064,0.9557604789733887,15.703668403956625,0.997248,1.15463195e-14,0.0,1.8772712,-0.05161342,-0.04806947,0.0054212217,0.30330938,0.61004955,0.44335938,0.3148821,0.60746694
1.8626451e-09,0.999999,0.1,44,0.0001,3.6832213401794434,0.9707500506192446,15.986203733417723,0.997184,9.944302e-15,0.0,1.816819,-0.07474698,-0.07124406,0.005319734,0.11923961,0.56851286,0.23925781,0.13528745,0.5515409
7.450581e-09,0.9999992,0.1,45,0.0001,3.6900150775909424,0.9451534003019333,16.01569044093291,0.99712,1.4058199e-14,0.0,1.7280827,0.02158719,0.028880516,0.009021409,0.067133404,0.58729935,0.2734375,0.05169001,0.56277114
0.0,0.99999905,0.1,46,0.0001,3.63031005859375,0.9752909392118454,15.756554073757595,0.997056,1.2191637e-14,0.0,1.804497,-0.07355584,-0.0711442,0.004216143,0.24427539,0.67148155,0.38085938,0.24604349,0.679409
0.0,0.9999987,0.1,47,0.0001,3.7703311443328857,0.98664191365242,16.364284480611484,0.996992,1.1248814e-14,0.0,1.733961,-0.06206019,-0.061085396,0.0027087561,0.20017855,0.6516117,0.3642578,0.20733345,0.64886475
-1.1175871e-08,0.9999993,0.1,48,0.0001,3.784956216812134,0.9458373002707958,16.42776135769155,0.996928,1.383095e-14,0.0,1.6535597,0.02801859,0.033999376,0.0076343445,-0.0155658685,0.5222571,0.26757812,-0.04943065,0.4836666
-7.450581e-09,0.99999917,0.1,49,0.0001,3.8044583797454834,0.9409949332475662,16.51240616208977,0.996864,1.587272e-14,0.0,1.761105,-0.09191047,-0.08645734,0.007214234,-0.16175224,0.4687082,0.0,-0.1760599,0.43886137
0.0,0.9999993,0.1,50,0.0001,13.180915355682373,0.9471741728484631,57.20883400903808,0.9968,1.445892e-14,0.0,1.7234604,0.02598187,0.03399068,0.0097322725,0.023658387,0.56917065,0.15917969,0.032885656,0.5360894
0.0,0.9999989,0.1,51,0.0001,3.636009931564331,0.9727443587034941,15.781293105747965,0.996736,1.361411e-14,0.0,1.664552,-0.038718726,-0.03525077,0.0051325085,-0.13404076,0.5409432,0.040039062,-0.11905676,0.5241977
1.1175871e-08,0.9999988,0.1,52,0.0001,3.655611276626587,0.9719044752418995,15.866368388136229,0.996672,1.3888196e-14,0.0,1.5609664,-0.03869217,-0.03779601,0.0024571274,-0.22829637,0.479419,0.009765625,-0.2228325,0.46951863
-8.381903e-09,0.9999985,0.1,53,0.0001,3.683396816253662,0.9719009194523096,15.986965348323187,0.996608,1.2077199e-14,0.0,1.5794809,-0.026311383,-0.025661426,0.0022294365,-0.33765128,0.39727986,-0.047851562,-0.3323273,0.38549516
-3.7252903e-09,0.9999983,0.1,54,0.0001,3.691441535949707,0.9829884581267834,16.02188166644838,0.996544,1.23234756e-14,0.0,1.4968762,-0.05196148,-0.052071914,0.0013864443,-0.3499221,0.45094356,-0.05078125,-0.3459598,0.4596773
-3.7252903e-09,0.99999756,0.1,55,0.0001,3.677356004714966,0.9141809940338135,15.960746548242039,0.99648,1.2601031e-14,0.0,1.4505961,-0.08771104,-0.08824626,0.0009153779,-0.49579757,0.14469862,-0.140625,-0.49451497,0.13413902
1.1175871e-08,0.99999636,0.1,56,0.0001,3.689121961593628,0.26181453466415405,16.011814069416786,0.996416,1.3523904e-14,0.0,1.4263105,0.09562268,0.0945535,0.0003571261,-0.52532744,0.032431465,-0.18261719,-0.5248747,0.0364299
7.450581e-09,0.9999954,0.1,57,0.0001,3.660048246383667,-0.05495619773864746,15.885626069373554,0.996352,9.66241e-15,0.0,1.3558391,0.00413521,0.0030259662,0.00024659536,-0.5329289,0.02124234,-0.18261719,-0.5332149,0.012196986
-1.4901161e-08,0.9999951,0.1,58,0.0001,3.4245240688323975,-0.1342942714691162,14.863385715418392,0.996288,1.4134527e-14,0.0,1.450023,-0.10581109,-0.107062064,0.00019904785,-0.5357178,0.019661568,-0.18652344,-0.5331512,0.0108160935
0.0,0.99999607,0.1,59,0.0001,3.6256814002990723,0.03399163484573364,15.736464411020279,0.996224,1.4720863e-14,0.0,1.4911076,0.09966545,0.09855957,0.00038523116,-0.5268024,0.026152452,-0.17578125,-0.5283892,0.012194409
-1.4901161e-08,0.9999962,0.1,60,0.0001,3.658100128173828,0.1172478199005127,15.877170695198906,0.99616,1.0578344e-14,0.0,1.471811,-0.005750086,-0.0068322076,0.00038968935,-0.52175564,0.027905937,-0.17382812,-0.523786,0.014471515
1.8626451e-09,0.9999961,0.1,61,0.0001,3.7207345962524414,0.20808011293411255,16.149021685123444,0.996096,1.2954915e-14,0.0,1.5420752,0.11958956,0.118295215,0.0002477342,-0.52364326,0.029000835,-0.18847656,-0.520669,0.015116913
3.7252903e-09,0.9999983,0.1,62,0.0001,3.6119747161865234,0.9769271463155746,15.676973594559563,0.996032,1.37667655e-14,0.0,1.5761331,0.05347707,0.05461785,0.0027169106,-0.40606087,0.39897823,-0.119140625,-0.4102696,0.4020307
1.4901161e-08,0.99999905,0.1,63,0.0001,3.6867587566375732,0.9525360614061356,16.00155710346169,0.995968,9.464651e-15,0.0,1.6454241,0.0016022064,0.0047365827,0.004779801,-0.20870608,0.49388906,0.0009765625,-0.22303945,0.5002869
7.450581e-09,0.999999,0.1,64,0.0001,3.690703868865967,0.9740200266242027,16.018679986397427,0.995904,1.33712486e-14,0.0,1.616388,0.031481996,0.035562,0.0056963935,-0.016072884,0.5961826,0.20800781,-0.040319383,0.5759068
0.0,0.99999905,0.1,65,0.0001,3.5793142318725586,0.9738314468413591,15.535218020280203,0.99584,1.3291451e-14,0.0,1.7169162,-0.023282591,-0.019761438,0.005238069,0.05482322,0.65714085,0.19921875,0.059007358,0.6693786
1.1175871e-08,0.99999905,0.1,66,0.0001,3.58939266204834,0.9709084834903479,15.57896120680703,0.995776,1.2425824e-14,0.0,1.6545904,-0.09991817,-0.09355275,0.008020009,0.007970452,0.5895115,0.22460938,0.005303029,0.57132685
-1.4901161e-08,0.9999982,0.1,67,0.0001,3.610441207885742,0.9789484515786171,15.670317742559645,0.995712,9.915679e-15,0.0,1.6328857,-0.11729099,-0.11703824,0.0018856269,-0.25600594,0.38908932,-0.099609375,-0.22659005,0.39578253
2.2351742e-08,0.999999,0.1,68,0.0001,3.6443159580230713,0.9697971791028976,15.81734356780847,0.995648,1.2222862e-14,0.0,1.5949104,-0.09203152,-0.08930423,0.004322202,-0.12626237,0.54968876,0.046875,-0.123226784,0.5551625
1.4901161e-08,0.9999994,0.1,69,0.0001,3.5254342555999756,0.9085512235760689,15.301363956597116,0.995584,1.02144855e-14,0.0,1.5409391,-0.044860933,-0.031648453,0.014753421,-0.021079268,0.53462386,0.24121094,-0.05571717,0.5024617
-1.4901161e-08,0.99999917,0.1,70,0.0001,3.577407121658325,0.9366452470421791,15.526940632197592,0.99552,1.6897074e-14,0.0,1.707942,-0.06452882,-0.057179682,0.009057082,-0.1265657,0.48394054,0.078125,-0.16273317,0.44499704
5.5879354e-09,0.99999917,0.1,71,0.0001,3.5584468841552734,0.9566165320575237,15.444647934701708,0.995456,1.8426233e-14,0.0,1.6663926,-0.040718637,-0.036486506,0.005898525,-0.09380947,0.57796276,0.05859375,-0.08763386,0.5786301
-7.450581e-09,0.99999887,0.1,72,0.0001,3.7253291606903076,0.9715259149670601,16.16896337105168,0.995392,1.447128e-14,0.0,1.6127737,0.05465987,0.057702158,0.0046550645,-0.11981856,0.5431554,0.04296875,-0.086891,0.56463295
1.4901161e-08,0.9999988,0.1,73,0.0001,3.6312146186828613,0.9762869905680418,15.76048011581103,0.995328,1.0675488e-14,0.0,1.677693,0.21047512,0.21268766,0.0038902385,-0.11032524,0.54412806,0.056640625,-0.09841971,0.5411875
7.450581e-09,0.99999887,0.1,74,0.0001,3.6535274982452393,0.9733586180955172,15.85732421113385,0.995264,1.0873247e-14,0.0,1.5853536,0.19686449,0.20112377,0.005844633,-0.13387331,0.52065504,0.0390625,-0.114229254,0.5138182
-1.8626451e-09,0.9999992,0.1,75,0.0001,19.93663191795349,0.9631531052291393,86.53052047722869,0.9952,8.969388e-15,0.0,1.477994,0.07388833,0.077256754,0.0048464173,-0.068930075,0.6154371,0.14453125,-0.049890164,0.6221313
7.450581e-09,0.9999992,0.1,76,0.0001,3.8279271125793457,0.9512970335781574,16.614266981681187,0.995136,1.40928935e-14,0.0,1.389381,-0.009816799,-0.0026554866,0.008550694,-0.10144,0.5647039,0.12207031,-0.13215369,0.51617634
-3.7252903e-09,0.999999,0.1,77,0.0001,3.6602108478546143,0.9796919487416744,15.886331804924541,0.995072,1.1786579e-14,0.0,1.4973536,-0.03835581,-0.036735743,0.0031174188,-0.056644052,0.6409303,0.17089844,-0.0675584,0.61988
-2.9802322e-08,0.9999993,0.1,78,0.0001,4.082504034042358,0.8681343495845795,17.71920153664218,0.995008,1.2313067e-14,0.0,1.5702591,-0.08460811,-0.07288523,0.013293141,-0.22950324,0.40604877,-0.033203125,-0.23290691,0.3722168
-6.0535967e-09,0.9999987,0.1,79,0.0001,3.628033399581909,0.9716010354459286,15.746672741240925,0.994944,1.4935969e-14,0.0,1.5052135,-0.020656552,-0.01996749,0.002194275,-0.27411646,0.44944528,-0.076171875,-0.2635109,0.4486498
-7.450581e-09,0.9999988,0.1,80,0.0001,3.7317991256713867,0.9660421125590801,16.19704481628206,0.99488,1.1158609e-14,0.0,1.4286542,-0.017332673,-0.014425262,0.0043360656,-0.28658262,0.42006198,-0.07519531,-0.27497107,0.41907507
7.450581e-09,0.99999905,0.1,81,0.0001,3.7167720794677734,0.947210606187582,16.131823261578877,0.994816,1.1036311e-14,0.0,1.3919582,-0.017668165,-0.013116937,0.005943187,-0.28100824,0.45307478,-0.0703125,-0.26266325,0.4749193
-1.6763806e-08,0.9999986,0.1,82,0.0001,3.7627341747283936,0.961435791105032,16.331311522258652,0.994752,1.6099969e-14,0.0,1.3266388,0.027354866,0.028649924,0.0026216968,-0.3291406,0.35355878,-0.1015625,-0.32615092,0.33810455
7.450581e-09,0.9999988,0.1,83,0.0001,3.7177791595458984,0.9797764141112566,16.136194268862408,0.994688,9.5653195e-15,0.0,1.3895879,-0.0062087104,-0.004733959,0.0028643392,-0.20064214,0.5788405,0.032226562,-0.21174775,0.5590106
-6.519258e-09,0.99999875,0.1,84,0.0001,3.6640334129333496,0.9728315249085426,15.902922799189886,0.994624,1.091488e-14,0.0,1.4117041,-0.12715562,-0.124743566,0.0038237576,-0.2755757,0.48961344,-0.048828125,-0.27448195,0.47672772
-1.8626451e-09,0.99999946,0.1,85,0.0001,3.62866473197937,0.9373972341418266,15.749412899216017,0.99456,1.117704e-14,0.0,1.441972,0.078001395,0.09550814,0.018948723,0.086246595,0.71759194,0.20019531,0.10273756,0.74864024
-7.450581e-09,0.99999934,0.1,86,0.0001,3.526620864868164,0.9311544671654701,15.30651417043474,0.994496,1.051958e-14,0.0,1.4596677,0.13468106,0.14396003,0.010738645,0.28877726,0.63854307,0.3515625,0.25987512,0.63316184
2.2351742e-08,0.99999934,0.1,87,0.0001,3.7378268241882324,0.925170361995697,16.22320670220587,0.994432,1.3930697e-14,0.0,1.5580122,-0.10400857,-0.095976114,0.009590471,0.43401498,0.5970376,0.39453125,0.45063382,0.5982318
0.0,0.99999934,0.1,88,0.0001,3.736656427383423,0.9179890528321266,16.218126854962772,0.994368,1.7794793e-14,0.0,1.4772079,-0.12496191,-0.1152184,0.011220727,0.50242436,0.5339975,0.4482422,0.5195563,0.49381843
2.6077032e-08,0.99999946,0.1,89,0.0001,4.515019178390503,0.8353789001703262,19.59643740620878,0.994304,1.3380139e-14,0.0,1.6709527,-0.08736187,-0.06574533,0.023287492,0.23986459,0.48880047,0.23144531,0.19476792,0.44986045
-1.4901161e-08,0.9999994,0.1,90,0.0001,3.74796199798584,0.918818861246109,16.26719617181354,0.99424,7.912074e-15,0.0,1.545071,0.0008668415,0.013629951,0.014308181,0.41412255,0.5837509,0.34960938,0.40509856,0.53661
0.0,0.99999917,0.1,91,0.0001,3.7012619972229004,0.943341102451086,16.06450519627995,0.994176,1.8023777e-14,0.0,1.5552927,0.018806025,0.029383287,0.012132553,0.21656448,0.5993887,0.19433594,0.2471152,0.5708133
-1.4901161e-08,0.9999992,0.1,92,0.0001,3.613508939743042,0.9389245919883251,15.683632550968063,0.994112,1.3744214e-14,0.0,1.5433657,0.11424057,0.122163564,0.0094663575,0.20800453,0.56502706,0.20605469,0.23617733,0.56196284
0.0,0.99999917,0.1,93,0.0001,3.6871602535247803,0.9400022812187672,16.00329971147908,0.994048,1.6819882e-14,0.0,1.5935569,-0.047145613,-0.040362027,0.008377141,0.26367068,0.56698513,0.24121094,0.25465786,0.5332925
0.0,0.99999917,0.1,94,0.0001,3.642364263534546,0.9498555101454258,15.808872671590912,0.993984,1.40330456e-14,0.0,1.5776844,0.10353035,0.11029562,0.008342963,0.1719595,0.5221306,0.107421875,0.19638391,0.48515975
-1.4901161e-08,0.99999917,0.1,95,0.0001,3.9113800525665283,0.9098276346921921,16.97647592259778,0.99392,1.41622825e-14,0.0,1.7238564,-0.058339845,-0.053546797,0.006516904,0.009470873,0.38085213,0.0126953125,0.024704117,0.3572624
-3.7252903e-09,0.9999993,0.1,96,0.0001,4.030189037322998,0.9382433444261551,17.492139918936623,0.993856,9.5010805e-15,0.0,1.6200554,0.045393415,0.05681725,0.013043888,0.18815291,0.6052748,0.18652344,0.2014626,0.55585253
1.4901161e-08,0.99999905,0.1,97,0.0001,3.725496292114258,0.9688109401613474,16.16968876785702,0.993792,1.680947e-14,0.0,1.6875341,-0.04902559,-0.045295723,0.0054174038,0.074575014,0.590637,0.064453125,0.11689387,0.58178854
-7.450581e-09,0.9999993,0.1,98,0.0001,3.7192296981811523,0.9662485718727112,16.14249000946681,0.993728,1.23851125e-14,0.0,1.5687377,0.008016575,0.015860206,0.009412369,0.1860882,0.7026484,0.20800781,0.2388984,0.70788306
-3.7252903e-08,0.9999993,0.1,99,0.0001,3.7046701908111572,0.9588940069079399,16.079297703173424,0.993664,1.5443376e-14,0.0,1.5399605,0.053938694,0.06745006,0.015051326,0.16755593,0.71309483,0.1875,0.24907072,0.7521698
1.4901161e-08,0.9999995,0.1,100,0.0001,16.546807765960693,0.8889535740017891,71.81774203975995,0.9936,1.4239911e-14,0.0,1.3577411,-0.2013582,-0.17797755,0.024738388,0.6669735,0.6282996,0.6796875,0.6849874,0.6578203
5.5879354e-09,0.9999992,0.1,101,0.0001,4.157283067703247,0.927359938621521,18.04376331468423,0.993536,1.8390888e-14,0.0,1.2396066,0.062831804,0.07278304,0.011190835,0.372404,0.5327402,0.3544922,0.3760472,0.49487552
-3.7252903e-09,0.99999934,0.1,102,0.0001,3.854004144668579,0.935398630797863,16.727448544568485,0.993472,1.2841507e-14,0.0,1.3365993,-0.03710635,-0.0236543,0.01478865,0.37730807,0.58450437,0.36035156,0.36698577,0.5831798
0.0,0.9999993,0.1,103,0.0001,3.832385778427124,0.9252364411950111,16.633618829978836,0.993408,1.0319924e-14,0.0,1.4178774,-0.019353917,-0.009150883,0.011620911,0.34686768,0.5118268,0.31152344,0.34936833,0.49568993
2.2351742e-08,0.9999995,0.1,104,0.0001,4.510705232620239,0.878522239625454,19.577713683247566,0.993344,1.603882e-14,0.0,1.3620573,0.15316215,0.16895264,0.01715255,0.33478492,0.55855423,0.3408203,0.28704858,0.49980605
1.4901161e-08,0.99999934,0.1,105,0.0001,3.848048686981201,0.937407948076725,16.701600203911465,0.99328,2.4745451e-14,0.0,1.3241683,0.12144126,0.13743204,0.017314944,0.3968973,0.63699514,0.33203125,0.42855707,0.6380637
1.4901161e-08,0.99999905,0.1,106,0.0001,3.7470016479492188,0.9731411635875702,16.263027985890705,0.993216,1.3410934e-14,0.0,1.382031,-0.057909884,-0.0547351,0.0045568105,0.34294125,0.6312595,0.3203125,0.36233413,0.59951395
2.2351742e-08,0.9999991,0.1,107,0.0001,3.728579521179199,0.9663636721670628,16.183070838451385,0.993152,7.480128e-15,0.0,1.4701161,-0.012987455,-0.0096891485,0.0047684233,0.25713396,0.6125092,0.2265625,0.29518852,0.5970756
-1.4901161e-08,0.99999917,0.1,108,0.0001,3.739906072616577,0.9672598578035831,16.232231217953895,0.993088,1.1803062e-14,0.0,1.3121376,-0.11123668,-0.107493795,0.0050550196,0.26933366,0.65285665,0.27441406,0.28330967,0.6404082
7.450581e-09,0.9999991,0.1,109,0.0001,3.730214834213257,0.9657387100160122,16.190168551272816,0.993024,1.2961854e-14,0.0,1.3986802,0.059743393,0.06301417,0.004669455,0.19838206,0.61029094,0.19628906,0.1982491,0.57980675
